,reaction,photocatalyst,base,additive,solvent,time(h),yield/%,source,Unnamed: 8,Unnamed: 9,Unnamed: 10,base/acid,canonized_rxns,cat_class,base_class,additive_class,solvent_class
45,C=CC1=CC(C)=CC=C1.FC([S+]2C3=C(C=CC=C3)C4=C2C=CC=C4)(F)F.F[B-](F)(F)F.O=C(C)C.C[Si](C)(C)N=[N+]=[N-]>>CC(C)(N=[N+]=[N-])OC(CC(F)(F)F)C5=CC(C)=CC=C5,Ru(bpy)3(PF6)2,,,DCE,3.0,67,"Org. Lett., 2019, 21, 6005–6010",38.0,16.0,,,C=Cc1cccc(C)c1.FC(F)(F)[s+]1c2ccccc2c2ccccc21.F[B-](F)(F)F.CC(C)=O.C[Si](C)(C)N=[N+]=[N-]>>Cc1cccc(C(CC(F)(F)F)OC(C)(C)N=[N+]=[N-])c1,3,0,0,5
46,C=CC1=CC=C(C(C)=O)C=C1.FC([S+]2C3=C(C=CC=C3)C4=C2C=CC=C4)(F)F.F[B-](F)(F)F.O=C(C)C.C[Si](C)(C)N=[N+]=[N-]>>CC(C)(N=[N+]=[N-])OC(CC(F)(F)F)C5=CC=C(C(C)=O)C=C5,Ru(bpy)3(PF6)2,,,DCE,3.0,61,"Org. Lett., 2019, 21, 6005–6010",38.0,17.0,,,C=Cc1ccc(C(C)=O)cc1.FC(F)(F)[s+]1c2ccccc2c2ccccc21.F[B-](F)(F)F.CC(C)=O.C[Si](C)(C)N=[N+]=[N-]>>CC(=O)c1ccc(C(CC(F)(F)F)OC(C)(C)N=[N+]=[N-])cc1,3,0,0,5
47,C=C(C)C1=CC=C(Cl)C=C1.FC([S+]2C3=C(C=CC=C3)C4=C2C=CC=C4)(F)F.FB(F)F.O=C(C)C.C[Si](C)(C)N=[N+]=[N-].[F-]>>CC(C)(N=[N+]=[N-])OC(CC(F)(F)F)(C)C5=CC=C(Cl)C=C5,Ru(bpy)3(PF6)2,,,DCE,3.0,44,"Org. Lett., 2019, 21, 6005–6010",38.0,18.0,,,C=C(C)c1ccc(Cl)cc1.FC(F)(F)[s+]1c2ccccc2c2ccccc21.FB(F)F.CC(C)=O.C[Si](C)(C)N=[N+]=[N-].[F-]>>CC(C)(N=[N+]=[N-])OC(C)(CC(F)(F)F)c1ccc(Cl)cc1,3,0,0,5
48,C/C=C/C1=CC=CC=C1.FC([S+]2C3=C(C=CC=C3)C4=C2C=CC=C4)(F)F.F[B-](F)(F)F.O=C(C)C.C[Si](C)(C)N=[N+]=[N-]>>CC(C)(N=[N+]=[N-])OC(C(C)C(F)(F)F)C5=CC=CC=C5,Ru(bpy)3(PF6)2,,,DCE,3.0,58,"Org. Lett., 2019, 21, 6005–6010",38.0,19.0,,,C/C=C/c1ccccc1.FC(F)(F)[s+]1c2ccccc2c2ccccc21.F[B-](F)(F)F.CC(C)=O.C[Si](C)(C)N=[N+]=[N-]>>CC(C(OC(C)(C)N=[N+]=[N-])c1ccccc1)C(F)(F)F,3,0,0,5
49,FC([S+]1C2=C(C=CC=C2)C3=C1C=CC=C3)(F)F.F[B-](F)(F)F.O=C(C)C.C[Si](C)(C)N=[N+]=[N-].C4(/C=C/C5=CC=CC=C5)=CC=CC=C4>>CC(C)(N=[N+]=[N-])OC(C(C6=CC=CC=C6)C(F)(F)F)C7=CC=CC=C7,Ru(bpy)3(PF6)2,,,DCE,3.0,50,"Org. Lett., 2019, 21, 6005–6010",38.0,20.0,,,FC(F)(F)[s+]1c2ccccc2c2ccccc21.F[B-](F)(F)F.CC(C)=O.C[Si](C)(C)N=[N+]=[N-].C(=C/c1ccccc1)\c1ccccc1>>CC(C)(N=[N+]=[N-])OC(c1ccccc1)C(c1ccccc1)C(F)(F)F,3,0,0,5
50,FC([S+]1C2=C(C=CC=C2)C3=C1C=CC=C3)(F)F.F[B-](F)(F)F.O=C(C)C.C[Si](C)(C)N=[N+]=[N-].C45=CC=CC=C4CC=C5>>CC6CC7=CC=CC=C7C6OC(C)(C)N=[N+]=[N-],Ru(bpy)3(PF6)2,,,DCE,3.0,51,"Org. Lett., 2019, 21, 6005–6010",38.0,21.0,,,FC(F)(F)[s+]1c2ccccc2c2ccccc21.F[B-](F)(F)F.CC(C)=O.C[Si](C)(C)N=[N+]=[N-].C1=Cc2ccccc2C1>>CC1Cc2ccccc2C1OC(C)(C)N=[N+]=[N-],3,0,0,5
51,FC([S+]1C2=C(C=CC=C2)C3=C1C=CC=C3)(F)F.F[B-](F)(F)F.O=C(C)C.C[Si](C)(C)N=[N+]=[N-].C4CCC=CO4>>CC(C)(N=[N+]=[N-])OC5C(C(F)(F)F)CCCO5,Ru(bpy)3(PF6)2,,,DCE,3.0,20,"Org. Lett., 2019, 21, 6005–6010",38.0,22.0,,,FC(F)(F)[s+]1c2ccccc2c2ccccc21.F[B-](F)(F)F.CC(C)=O.C[Si](C)(C)N=[N+]=[N-].C1=COCCC1>>CC(C)(N=[N+]=[N-])OC1OCCCC1C(F)(F)F,3,0,0,5
52,C=CC1=CC(C=CC=C2)=C2C=C1.FC([S+]3C4=C(C=CC=C4)C5=C3C=CC=C5)(F)F.FB(F)F.O=C(C)C.C[Si](C)(C#N)C.[F-]>>CC(C)(C#N)OC(CC(F)(F)F)C6=CC7=CC=CC=C7C=C6,Ru(bpy)3(PF6)2,,,DCE,3.0,59,"Org. Lett., 2019, 21, 6005–6010",38.0,23.0,,,C=Cc1ccc2ccccc2c1.FC(F)(F)[s+]1c2ccccc2c2ccccc21.FB(F)F.CC(C)=O.C[Si](C)(C)C#N.[F-]>>CC(C)(C#N)OC(CC(F)(F)F)c1ccc2ccccc2c1,3,0,0,5
53,O=C1OI(C(F)(F)F)C2=CC=CC=C21.C=CC3=CC=CC=C3.O=S(C)C>>O=C(CC(F)(F)F)C4=CC=CC=C4,fac-Ir(ppy)3,,,DMSO,2.0,60,"Angew. Chem.Int. Ed., 2014, 53, 7144–7148.",42.0,1.0,,,O=C1OI(C(F)(F)F)c2ccccc21.C=Cc1ccccc1.CS(C)=O>>O=C(CC(F)(F)F)c1ccccc1,1,0,0,3
54,O=C1OI(C(F)(F)F)C2=CC=CC=C21.C=CC3=CC(C(OC)=O)=CC=C3.O=S(C)C>>O=C(CC(F)(F)F)C4=CC(C(OC)=O)=CC=C4,fac-Ir(ppy)3,,,DMSO,2.0,36,"Angew. Chem.Int. Ed., 2014, 53, 7144–7148.",42.0,2.0,,,O=C1OI(C(F)(F)F)c2ccccc21.C=Cc1cccc(C(=O)OC)c1.CS(C)=O>>COC(=O)c1cccc(C(=O)CC(F)(F)F)c1,1,0,0,3
55,O=C1OI(C(F)(F)F)C2=CC=CC=C21.O=C(OC(C)(C)C)NC3=CC=CC(C=C)=C3.O=S(C)C>>O=C(CC(F)(F)F)C4=CC(NC(OC(C)(C)C)=O)=CC=C4,fac-Ir(ppy)3,,,DMSO,2.0,46,"Angew. Chem.Int. Ed., 2014, 53, 7144–7148.",42.0,3.0,,,O=C1OI(C(F)(F)F)c2ccccc21.C=Cc1cccc(NC(=O)OC(C)(C)C)c1.CS(C)=O>>CC(C)(C)OC(=O)Nc1cccc(C(=O)CC(F)(F)F)c1,1,0,0,3
56,O=C1OI(C(F)(F)F)C2=CC=CC=C21.C=CC3=CC=C(C)C=C3.O=S(C)C>>O=C(CC(F)(F)F)C4=CC=C(C)C=C4,fac-Ir(ppy)3,,,DMSO,2.0,69,"Angew. Chem.Int. Ed., 2014, 53, 7144–7148.",42.0,4.0,,,O=C1OI(C(F)(F)F)c2ccccc21.C=Cc1ccc(C)cc1.CS(C)=O>>Cc1ccc(C(=O)CC(F)(F)F)cc1,1,0,0,3
57,O=C1OI(C(F)(F)F)C2=CC=CC=C21.C=CC3=CC=C(OC(C)=O)C=C3.O=S(C)C>>O=C(CC(F)(F)F)C4=CC=C(OC(C)=O)C=C4,fac-Ir(ppy)3,,,DMSO,2.0,78,"Angew. Chem.Int. Ed., 2014, 53, 7144–7148.",42.0,5.0,,,O=C1OI(C(F)(F)F)c2ccccc21.C=Cc1ccc(OC(C)=O)cc1.CS(C)=O>>CC(=O)Oc1ccc(C(=O)CC(F)(F)F)cc1,1,0,0,3
58,O=C1OI(C(F)(F)F)C2=CC=CC=C21.C/C=C\C3=CC=CC=C3.O=S(C)C>>O=C(C(C)C(F)(F)F)C4=CC=CC=C4,fac-Ir(ppy)3,,,DMSO,2.0,75,"Angew. Chem.Int. Ed., 2014, 53, 7144–7148.",42.0,6.0,,,O=C1OI(C(F)(F)F)c2ccccc21.C/C=C\c1ccccc1.CS(C)=O>>CC(C(=O)c1ccccc1)C(F)(F)F,1,0,0,3
59,O=C1OI(C(F)(F)F)C2=CC=CC=C21.COC(C=C3)=CC=C3/C=C\C.O=S(C)C>>O=C(C(C)C(F)(F)F)C4=CC=C(OC)C=C4,fac-Ir(ppy)3,,,DMSO,2.0,87,"Angew. Chem.Int. Ed., 2014, 53, 7144–7148.",42.0,7.0,,,O=C1OI(C(F)(F)F)c2ccccc21.C/C=C\c1ccc(OC)cc1.CS(C)=O>>COc1ccc(C(=O)C(C)C(F)(F)F)cc1,1,0,0,3
60,O=C1OI(C(F)(F)F)C2=CC=CC=C21.C/C=C\C3=CC(OCO4)=C4C=C3.O=S(C)C>>O=C(C(C)C(F)(F)F)C5=CC(OCO6)=C6C=C5,fac-Ir(ppy)3,,,DMSO,2.0,81,"Angew. Chem.Int. Ed., 2014, 53, 7144–7148.",42.0,8.0,,,O=C1OI(C(F)(F)F)c2ccccc21.C/C=C\c1ccc2c(c1)OCO2.CS(C)=O>>CC(C(=O)c1ccc2c(c1)OCO2)C(F)(F)F,1,0,0,3
61,O=C1OI(C(F)(F)F)C2=CC=CC=C21.C/C=C\C3=CC(Cl)=C(Cl)C=C3.O=S(C)C>>O=C(C(C)C(F)(F)F)C4=CC(Cl)=C(Cl)C=C4,fac-Ir(ppy)3,,,DMSO,2.0,60,"Angew. Chem.Int. Ed., 2014, 53, 7144–7148.",42.0,9.0,,,O=C1OI(C(F)(F)F)c2ccccc21.C/C=C\c1ccc(Cl)c(Cl)c1.CS(C)=O>>CC(C(=O)c1ccc(Cl)c(Cl)c1)C(F)(F)F,1,0,0,3
62,O=C1OI(C(F)(F)F)C2=CC=CC=C21.C/C=C\C3=CC=C(Br)C=C3.O=S(C)C>>O=C(C(C)C(F)(F)F)C4=CC=C(Br)C=C4,fac-Ir(ppy)3,,,DMSO,2.0,71,"Angew. Chem.Int. Ed., 2014, 53, 7144–7148.",42.0,10.0,,,O=C1OI(C(F)(F)F)c2ccccc21.C/C=C\c1ccc(Br)cc1.CS(C)=O>>CC(C(=O)c1ccc(Br)cc1)C(F)(F)F,1,0,0,3
63,O=C1OI(C(F)(F)F)C2=CC=CC=C21.C/C=C\C3=CC(I)=CC=C3.O=S(C)C>>O=C(C(C)C(F)(F)F)C4=CC(I)=CC=C4,fac-Ir(ppy)3,,,DMSO,2.0,60,"Angew. Chem.Int. Ed., 2014, 53, 7144–7148.",42.0,11.0,,,O=C1OI(C(F)(F)F)c2ccccc21.C/C=C\c1cccc(I)c1.CS(C)=O>>CC(C(=O)c1cccc(I)c1)C(F)(F)F,1,0,0,3
64,O=C1OI(C(F)(F)F)C2=CC=CC=C21.OC/C=C\C3=CC=CC=C3.O=S(C)C>>O=C(C(CO)C(F)(F)F)C4=CC=CC=C4,fac-Ir(ppy)3,,,DMSO,2.0,65,"Angew. Chem.Int. Ed., 2014, 53, 7144–7148.",42.0,12.0,,,O=C1OI(C(F)(F)F)c2ccccc21.OC/C=C\c1ccccc1.CS(C)=O>>O=C(c1ccccc1)C(CO)C(F)(F)F,1,0,0,3
65,O=C1OI(C(F)(F)F)C2=CC=CC=C21.C/C=C\C3=CC=C(CB4OC(C)(C)C(C)(C)O4)C=C3.O=S(C)C>>O=C(C(C)C(F)(F)F)C5=CC=C(CB6OC(C)(C)C(C)(C)O6)C=C5,fac-Ir(ppy)3,,,DMSO,2.0,84,"Angew. Chem.Int. Ed., 2014, 53, 7144–7148.",42.0,13.0,,,O=C1OI(C(F)(F)F)c2ccccc21.C/C=C\c1ccc(CB2OC(C)(C)C(C)(C)O2)cc1.CS(C)=O>>CC(C(=O)c1ccc(CB2OC(C)(C)C(C)(C)O2)cc1)C(F)(F)F,1,0,0,3
66,O=C1OI(C(F)(F)F)C2=CC=CC=C21.C/C=C\C3=CC=CN=C3.O=S(C)C>>O=C(C(C)C(F)(F)F)C4=CC=CN=C4,fac-Ir(ppy)3,,,DMSO,2.0,45,"Angew. Chem.Int. Ed., 2014, 53, 7144–7148.",42.0,14.0,,,O=C1OI(C(F)(F)F)c2ccccc21.C/C=C\c1cccnc1.CS(C)=O>>CC(C(=O)c1cccnc1)C(F)(F)F,1,0,0,3
67,O=C1OI(C(F)(F)F)C2=CC=CC=C21.C/C=C\C3=C(C)C=C(C)C=C3C.O=S(C)C>>O=C(C(C)C(F)(F)F)C4=C(C)C=C(C)C=C4C,fac-Ir(ppy)3,,,DMSO,2.0,45,"Angew. Chem.Int. Ed., 2014, 53, 7144–7148.",42.0,15.0,,,O=C1OI(C(F)(F)F)c2ccccc21.C/C=C\c1c(C)cc(C)cc1C.CS(C)=O>>Cc1cc(C)c(C(=O)C(C)C(F)(F)F)c(C)c1,1,0,0,3
68,O=C1OI(C(F)(F)F)C2=CC=CC=C21.O=S(C)C.C3(/C=C\C4CCCCC4)=CC=CC=C3>>O=C(C(C5CCCCC5)C(F)(F)F)C6=CC=CC=C6,fac-Ir(ppy)3,,,DMSO,2.0,55,"Angew. Chem.Int. Ed., 2014, 53, 7144–7148.",42.0,16.0,,,O=C1OI(C(F)(F)F)c2ccccc21.CS(C)=O.C(=C\C1CCCCC1)\c1ccccc1>>O=C(c1ccccc1)C(C1CCCCC1)C(F)(F)F,1,0,0,3
69,O=C1OI(C(F)(F)F)C2=CC=CC=C21.O=S(C)C.C34=CC=CC=C3C=CC4>>O=C5C(C(F)(F)F)CC6=CC=CC=C65,fac-Ir(ppy)3,,,DMSO,2.0,56,"Angew. Chem.Int. Ed., 2014, 53, 7144–7148.",42.0,17.0,,,O=C1OI(C(F)(F)F)c2ccccc21.CS(C)=O.C1=Cc2ccccc2C1>>O=C1c2ccccc2CC1C(F)(F)F,1,0,0,3
70,O=C1OI(C(F)(F)F)C2=CC=CC=C21.O=S(C)C.C34=CC=CC=C3CCC=C4>>O=C5C(C(F)(F)F)CCC6=CC=CC=C65,fac-Ir(ppy)3,,,DMSO,2.0,74,"Angew. Chem.Int. Ed., 2014, 53, 7144–7148.",42.0,18.0,,,O=C1OI(C(F)(F)F)c2ccccc21.CS(C)=O.C1=Cc2ccccc2CC1>>O=C1c2ccccc2CCC1C(F)(F)F,1,0,0,3
71,O=C1OI(C(F)(F)F)C2=CC=CC=C21.O=S(C)C.C3(/C=C\C4=CC=CC=C4)=CC=CC=C3>>O=C(C5=CC=CC=C5)C(C6=CC=CC=C6)C(F)(F)F,fac-Ir(ppy)3,,,DMSO,2.0,46,"Angew. Chem.Int. Ed., 2014, 53, 7144–7148.",42.0,19.0,,,O=C1OI(C(F)(F)F)c2ccccc21.CS(C)=O.C(=C\c1ccccc1)\c1ccccc1>>O=C(c1ccccc1)C(c1ccccc1)C(F)(F)F,1,0,0,3
72,O=C1OI(C(F)(F)F)C2=CC=CC=C21.C/C(C)=C\C3=CC=CC=C3.O=S(C)C>>O=C(C4=CC=CC=C4)C(C)(C)C(F)(F)F,fac-Ir(ppy)3,,,DMSO,2.0,28,"Angew. Chem.Int. Ed., 2014, 53, 7144–7148.",42.0,20.0,,,O=C1OI(C(F)(F)F)c2ccccc21.CC(C)=Cc1ccccc1.CS(C)=O>>CC(C)(C(=O)c1ccccc1)C(F)(F)F,1,0,0,3
73,O=C1OI(C(F)(F)F)C2=CC=CC=C21.CC3=CC4=CC=CC=C4C3.O=S(C)C>>O=C5C(C)(C(F)(F)F)CC6=CC=CC=C65,fac-Ir(ppy)3,,,DMSO,2.0,56,"Angew. Chem.Int. Ed., 2014, 53, 7144–7148.",42.0,21.0,,,O=C1OI(C(F)(F)F)c2ccccc21.CC1=Cc2ccccc2C1.CS(C)=O>>CC1(C(F)(F)F)Cc2ccccc2C1=O,1,0,0,3
74,C/C=C/C1=CC=C(OC)C=C1.O=C(OI2C(F)(F)F)C3=C2C=CC=C3.O=S(C)C>>O=C(C(C(F)(F)F)C)C4=CC=C(OC)C=C4,Ru(bpy)3(PF6)2,DMAP, MgSO4/N2,DMSO,48.0,40,"J. Fluorine Chem., 2014, 167, 79–83.",43.0,1.0,,,C/C=C/c1ccc(OC)cc1.O=C1OI(C(F)(F)F)c2ccccc21.CS(C)=O>>COc1ccc(C(=O)C(C)C(F)(F)F)cc1,3,34,49,3
75,C/C=C/C1=C(OC)C=CC=C1OC.O=C(OI2C(F)(F)F)C3=C2C=CC=C3.O=S(C)C>>O=C(C(C(F)(F)F)C)C4=C(OC)C=CC=C4OC,Ru(bpy)3(PF6)2,DMAP, MgSO4/N2,DMSO,48.0,27,"J. Fluorine Chem., 2014, 167, 79–83.",43.0,2.0,,,C/C=C/c1c(OC)cccc1OC.O=C1OI(C(F)(F)F)c2ccccc21.CS(C)=O>>COc1cccc(OC)c1C(=O)C(C)C(F)(F)F,3,34,49,3
76,C/C=C/C1=C(OC)C=CC=C1.O=C(OI2C(F)(F)F)C3=C2C=CC=C3.O=S(C)C>>O=C(C(C(F)(F)F)C)C4=C(OC)C=CC=C4,Ru(bpy)3(PF6)2,DMAP, MgSO4/N2,DMSO,48.0,17,"J. Fluorine Chem., 2014, 167, 79–83.",43.0,3.0,,,C/C=C/c1ccccc1OC.O=C1OI(C(F)(F)F)c2ccccc21.CS(C)=O>>COc1ccccc1C(=O)C(C)C(F)(F)F,3,34,49,3
77,C/C=C/C1=CC(Br)=C(OC)C=C1.O=C(OI2C(F)(F)F)C3=C2C=CC=C3.O=S(C)C>>O=C(C(C(F)(F)F)C)C4=CC(Br)=C(OC)C=C4,Ru(bpy)3(PF6)2,DMAP, MgSO4/N2,DMSO,48.0,29,"J. Fluorine Chem., 2014, 167, 79–83.",43.0,4.0,,,C/C=C/c1ccc(OC)c(Br)c1.O=C1OI(C(F)(F)F)c2ccccc21.CS(C)=O>>COc1ccc(C(=O)C(C)C(F)(F)F)cc1Br,3,34,49,3
78,C/C=C/C1=CC(OC)=C(OC)C=C1OC.O=C(OI2C(F)(F)F)C3=C2C=CC=C3.O=S(C)C>>O=C(C(C(F)(F)F)C)C4=CC(OC)=C(OC)C=C4OC,Ru(bpy)3(PF6)2,DMAP, MgSO4/N2,DMSO,48.0,20,"J. Fluorine Chem., 2014, 167, 79–83.",43.0,5.0,,,C/C=C/c1cc(OC)c(OC)cc1OC.O=C1OI(C(F)(F)F)c2ccccc21.CS(C)=O>>COc1cc(OC)c(C(=O)C(C)C(F)(F)F)cc1OC,3,34,49,3
79,C/C=C/C1=CC(OC)=C(OC)C(OC)=C1.O=C(OI2C(F)(F)F)C3=C2C=CC=C3.O=S(C)C>>O=C(C(C(F)(F)F)C)C4=CC(OC)=C(OC)C(OC)=C4,Ru(bpy)3(PF6)2,DMAP, MgSO4/N2,DMSO,48.0,31,"J. Fluorine Chem., 2014, 167, 79–83.",43.0,6.0,,,C/C=C/c1cc(OC)c(OC)c(OC)c1.O=C1OI(C(F)(F)F)c2ccccc21.CS(C)=O>>COc1cc(C(=O)C(C)C(F)(F)F)cc(OC)c1OC,3,34,49,3
80,C/C=C/C1=CC=C(OC)C(OC)=C1.O=C(OI2C(F)(F)F)C3=C2C=CC=C3.O=S(C)C>>O=C(C(C(F)(F)F)C)C4=CC=C(OC)C(OC)=C4,Ru(bpy)3(PF6)2,DMAP, MgSO4/N2,DMSO,48.0,23,"J. Fluorine Chem., 2014, 167, 79–83.",43.0,7.0,,,C/C=C/c1ccc(OC)c(OC)c1.O=C1OI(C(F)(F)F)c2ccccc21.CS(C)=O>>COc1ccc(C(=O)C(C)C(F)(F)F)cc1OC,3,34,49,3
81,C/C=C/C1=CC=C(OC)C=C1OC.O=C(OI2C(F)(F)F)C3=C2C=CC=C3.O=S(C)C>>O=C(C(C(F)(F)F)C)C4=CC=C(OC)C=C4OC,Ru(bpy)3(PF6)2,DMAP, MgSO4/N2,DMSO,48.0,8,"J. Fluorine Chem., 2014, 167, 79–83.",43.0,8.0,,,C/C=C/c1ccc(OC)cc1OC.O=C1OI(C(F)(F)F)c2ccccc21.CS(C)=O>>COc1ccc(C(=O)C(C)C(F)(F)F)c(OC)c1,3,34,49,3
82,C/C=C/C1=CC(OC)=CC(OC)=C1.O=C(OI2C(F)(F)F)C3=C2C=CC=C3.O=S(C)C>>O=C(C(C(F)(F)F)C)C4=CC(OC)=CC(OC)=C4,Ru(bpy)3(PF6)2,DMAP, MgSO4/N2,DMSO,48.0,13,"J. Fluorine Chem., 2014, 167, 79–83.",43.0,9.0,,,C/C=C/c1cc(OC)cc(OC)c1.O=C1OI(C(F)(F)F)c2ccccc21.CS(C)=O>>COc1cc(OC)cc(C(=O)C(C)C(F)(F)F)c1,3,34,49,3
83,C=CC1=CC=C(C)C=C1.BrC(F)(C(OCC)=O)F.CS(C)=O>>O=C(CC(F)(C(OCC)=O)F)C2=CC=C(C)C=C2,fac-Ir(ppy)3,KH2PO4,N2,DMSO,14.0,70,"J. Org. Chem., 2019,84, 7388–7394.",44.0,1.0,,,C=Cc1ccc(C)cc1.CCOC(=O)C(F)(F)Br.CS(C)=O>>CCOC(=O)C(F)(F)CC(=O)c1ccc(C)cc1,1,19,1,3
84,C=CC1=CC=C(C(C)(C)C)C=C1.BrC(F)(C(OCC)=O)F.CS(C)=O>>O=C(CC(F)(C(OCC)=O)F)C2=CC=C(C(C)(C)C)C=C2,fac-Ir(ppy)3,KH2PO4,N2,DMSO,14.0,76,"J. Org. Chem., 2019,84, 7388–7394.",44.0,2.0,,,C=Cc1ccc(C(C)(C)C)cc1.CCOC(=O)C(F)(F)Br.CS(C)=O>>CCOC(=O)C(F)(F)CC(=O)c1ccc(C(C)(C)C)cc1,1,19,1,3
85,C=CC1=CC=C(OC(C)=O)C=C1.BrC(F)(C(OCC)=O)F.CS(C)=O>>O=C(CC(F)(C(OCC)=O)F)C2=CC=C(OC(C)=O)C=C2,fac-Ir(ppy)3,KH2PO4,N2,DMSO,14.0,66,"J. Org. Chem., 2019,84, 7388–7394.",44.0,3.0,,,C=Cc1ccc(OC(C)=O)cc1.CCOC(=O)C(F)(F)Br.CS(C)=O>>CCOC(=O)C(F)(F)CC(=O)c1ccc(OC(C)=O)cc1,1,19,1,3
86,C=CC1=CC=C([H])C=C1.BrC(F)(C(OCC)=O)F.CS(C)=O>>[H]C2=CC=C(C(CC(F)(C(OCC)=O)F)=O)C=C2,fac-Ir(ppy)3,KH2PO4,N2,DMSO,14.0,63,"J. Org. Chem., 2019,84, 7388–7394.",44.0,4.0,,,C=Cc1ccccc1.CCOC(=O)C(F)(F)Br.CS(C)=O>>CCOC(=O)C(F)(F)CC(=O)c1ccccc1,1,19,1,3
87,C=CC1=CC=C(F)C=C1.BrC(F)(C(OCC)=O)F.CS(C)=O>>FC2=CC=C(C(CC(F)(C(OCC)=O)F)=O)C=C2,fac-Ir(ppy)3,KH2PO4,N2,DMSO,14.0,56,"J. Org. Chem., 2019,84, 7388–7394.",44.0,5.0,,,C=Cc1ccc(F)cc1.CCOC(=O)C(F)(F)Br.CS(C)=O>>CCOC(=O)C(F)(F)CC(=O)c1ccc(F)cc1,1,19,1,3
88,C=CC1=CC=C(Cl)C=C1.BrC(F)(C(OCC)=O)F.CS(C)=O>>ClC2=CC=C(C(CC(F)(C(OCC)=O)F)=O)C=C2,fac-Ir(ppy)3,KH2PO4,N2,DMSO,14.0,46,"J. Org. Chem., 2019,84, 7388–7394.",44.0,6.0,,,C=Cc1ccc(Cl)cc1.CCOC(=O)C(F)(F)Br.CS(C)=O>>CCOC(=O)C(F)(F)CC(=O)c1ccc(Cl)cc1,1,19,1,3
89,C=CC1=CC=C(Br)C=C1.BrC(F)(C(OCC)=O)F.CS(C)=O>>BrC2=CC=C(C(CC(F)(C(OCC)=O)F)=O)C=C2,fac-Ir(ppy)3,KH2PO4,N2,DMSO,14.0,46,"J. Org. Chem., 2019,84, 7388–7394.",44.0,7.0,,,C=Cc1ccc(Br)cc1.CCOC(=O)C(F)(F)Br.CS(C)=O>>CCOC(=O)C(F)(F)CC(=O)c1ccc(Br)cc1,1,19,1,3
90,C=CC1=CC=CC(OC)=C1.BrC(F)(C(OCC)=O)F.CS(C)=O>>O=C(CC(F)(C(OCC)=O)F)C2=CC=CC(OC)=C2,fac-Ir(ppy)3,KH2PO4,N2,DMSO,14.0,43,"J. Org. Chem., 2019,84, 7388–7394.",44.0,8.0,,,C=Cc1cccc(OC)c1.CCOC(=O)C(F)(F)Br.CS(C)=O>>CCOC(=O)C(F)(F)CC(=O)c1cccc(OC)c1,1,19,1,3
91,C=CC1=CC=CC(Br)=C1.BrC(F)(C(OCC)=O)F.CS(C)=O>>O=C(CC(F)(C(OCC)=O)F)C2=CC=CC(Br)=C2,fac-Ir(ppy)3,KH2PO4,N2,DMSO,14.0,43,"J. Org. Chem., 2019,84, 7388–7394.",44.0,9.0,,,C=Cc1cccc(Br)c1.CCOC(=O)C(F)(F)Br.CS(C)=O>>CCOC(=O)C(F)(F)CC(=O)c1cccc(Br)c1,1,19,1,3
92,C=CC1=CC=CC=C1Cl.BrC(F)(C(OCC)=O)F.CS(C)=O>>O=C(CC(F)(C(OCC)=O)F)C2=CC=CC=C2Cl,fac-Ir(ppy)3,KH2PO4,N2,DMSO,14.0,58,"J. Org. Chem., 2019,84, 7388–7394.",44.0,10.0,,,C=Cc1ccccc1Cl.CCOC(=O)C(F)(F)Br.CS(C)=O>>CCOC(=O)C(F)(F)CC(=O)c1ccccc1Cl,1,19,1,3
93,C=CC1=CC=C(C2=CC=CC=C2)C=C1.BrC(F)(C(OCC)=O)F.CS(C)=O>>O=C(CC(F)(C(OCC)=O)F)C3=CC=C(C4=CC=CC=C4)C=C3,fac-Ir(ppy)3,KH2PO4,N2,DMSO,14.0,53,"J. Org. Chem., 2019,84, 7388–7394.",44.0,11.0,,,C=Cc1ccc(-c2ccccc2)cc1.CCOC(=O)C(F)(F)Br.CS(C)=O>>CCOC(=O)C(F)(F)CC(=O)c1ccc(-c2ccccc2)cc1,1,19,1,3
94,C=CC1=CC(C=CC=C2)=C2C=C1.BrC(F)(C(OCC)=O)F.CS(C)=O>>O=C(CC(F)(C(OCC)=O)F)C3=CC(C=CC=C4)=C4C=C3,fac-Ir(ppy)3,KH2PO4,N2,DMSO,14.0,57,"J. Org. Chem., 2019,84, 7388–7394.",44.0,12.0,,,C=Cc1ccc2ccccc2c1.CCOC(=O)C(F)(F)Br.CS(C)=O>>CCOC(=O)C(F)(F)CC(=O)c1ccc2ccccc2c1,1,19,1,3
95,C/C=C\C1=CC=C(C)C=C1.BrC(F)(C(OCC)=O)F.CS(C)=O>>O=C(C(C)C(F)(C(OCC)=O)F)C2=CC=C(C)C=C2,fac-Ir(ppy)3,KH2PO4,N2,DMSO,14.0,69,"J. Org. Chem., 2019,84, 7388–7394.",44.0,13.0,,,C/C=C\c1ccc(C)cc1.CCOC(=O)C(F)(F)Br.CS(C)=O>>CCOC(=O)C(F)(F)C(C)C(=O)c1ccc(C)cc1,1,19,1,3
